tweet,index
"Governo do Ceará monitora gripe aviária e faz 22 descartes da doença; entenda    ➡️ Conforme o comunicado, destas notificações atendidas, em 13 foram identificados sintomas, mas, por meio de testes, todos os resultados foram negativos    https://t.co/E9DjZte71k",7254
Vacina brasileira contra gripe aviária entra em fase teste https://t.co/jaPZBovABu,7335
Sobe para 25 número de países que suspenderem compra de frango do Brasil após gripe aviária em granja do RS. #NoArNaCBN https://t.co/sWGeONgxDJ,7341
Governo confirma primeiro caso de gripe aviária em granja comercial no Brasilhttps://t.co/lELbcecPLj,7353
EDITORIAL: ‘A gripe aviária atinge o País’ – Governo conteve danos do primeiro foco em granja comercial; manter vigilância é vital (via @opiniao_estadao) https://t.co/aiNNC8zhdP📸 Dusan Petkovic/Adobe Stock https://t.co/FWhLYZPJUI,7355
Itapetininga terá vacinação contra gripe neste sábado https://t.co/Y1DwQPtqVU #g1 #Itapetininga,7360
A campanha de vacinação contra a gripe começa nesta segunda-feira (25) em todos os municípios do Paraná. Pessoas... https://t.co/DTqYUO2DXi,7364
Governo apura sete suspeitas de gripe aviária no país https://t.co/fvAaI3GlJs,7376
🔴#AoVivo | Veja no jornal Direto da Câmara:- Pauta do plenário deve incluir projetos para enfrentamento da gripe aviária no país e prorrogação do prazo do CAR - o Cadastro Ambiental Rural - para propriedades em áreas de fronteira.Assista aqui: ▶ https://t.co/hwUeMrPmE6 https://t.co/ZCeBdAhaFs,7389
Granja de Montenegro com foco de gripe aviária acaba de ter limpeza e desinfecção concluídas com rigorosa supervisão técnica do Serviço Veterinário Oficial do RS. Vazio sanitário de 28 dias começa a partir desta quinta (22/5). Seguimos firmes na defesa sanitária do nosso estado,7412
Assinei o decreto que institui o estado de emergência em saúde animal para enfrentamento da influenza aviária no Rio Grande do Sul. A medida atende uma recomendação do Ministério da  Agricultura e permite ao Estado dar uma resposta mais rápida em casos de foco de gripe aviária. https://t.co/jVUEsd07UZ,7413
Prefeitura de Mateus Leme decreta situação de emergência após casos de gripe aviária em Minas Gerais.#NoArNaCBN https://t.co/q8emQoHO4G,7424
Saúde realiza Dia D de vacinação contra a gripe neste sábadohttps://t.co/jQBTO7gOmM https://t.co/830YJKEokD,7432
"🐔 Exame de amostras em Salitre dá negativo e Ceará segue livre da gripe aviária, diz GovernoO laudo laboratorial foi feito pelo Ministério da Agricultura e Pecuária (Mapa)https://t.co/MqNzKD3pbghttps://t.co/MqNzKD3pbg",7433
"Gripe aviária em Minas Gerais não altera prazo para Brasil retomar exportações, diz governohttps://t.co/l1KXloFZlC https://t.co/bnhgasQXrO",7436
"Reveja a entrevista de Denise Campos de Toledo com Kaliton Prestes, secretário executivo da FETAG-RS, sobre agronegócio no Estado e gripe aviária. #JornalDaGazetaFoto: Reprodução/Redes Sociaishttps://t.co/LiaBUghNwh",7451
Gripe aviária: mais três países bloqueiam importação de frango de todo o Brasil; veja lista atualizada. #GripeAviária #Notícias #Brasil #Economia #TVCultura #Mundo #Importação https://t.co/e0hUdevhr6,7473
Governo prorroga estado de emergência zoossanitária devido à gripe aviáriahttps://t.co/cBhnWoFqId,7474
"@govbr Tarifa Social reformulada, mais moradias pelo Minha Casa Minha Vida, combate à gripe aviária, Nova Política de EaD e reforço no reflorestamento. Confira o que o #GovFez entre os dias 19 e 23 de maio e espalhe as boas notícias 🇧🇷📢LULA FAZ ACONTECER #LulaBrasilSoberano https://t.co/w2mxOmfSRh",7505
"Adagri descarta suspeita de gripe aviária em Icapuí e Quixadá ➡️Até o momento, não há registros da presença do vírus da influenza aviária em aves no Ceará.https://t.co/3YhznZGAM6",7524
Dia D de vacinação contra gripe mobiliza Goiânia e Aparecida neste sábado - Leia no Diário de Goiás: Conteúdo de verdade com jornalismo profissional https://t.co/K4Re5eMEE4,7546
🔎 Gripe aviária: o que se sabe até agora sobre os casos suspeitos no Brasil - https://t.co/cPdQrvoNEo https://t.co/RSAMCdpzdH,7549
Vacina da gripe em Ribeirão Preto: postos de saúde abrem neste sábado (24) #g1ribeirao #gripe #vacina https://t.co/UKcOOwePlI,7550
Gripe aviária: governo investiga 9 casos suspeitos no Brasil ▶ https://t.co/mNxt1vj9nb 📸Getty Images https://t.co/cwaQUO3zLB,7558
"Na entrevista do dia, Denise Campos de Toledo conversa com Kaliton Prestes, Secretário Executivo da Fetag-RS , sobre o agronegócio no Estado, retomada após enchentes e a gripe aviária.Foto: Reprodução/Redes Sociais https://t.co/1TouJAB6gw",7561
Gripe aviária: China veta importação de todos os produtos relacionados a aves do Brasil https://t.co/VpylrnIdqD,7567
Rio Grande do Sul descarta 5 casos suspeitos de gripe aviária em humanoshttps://t.co/vd2U8oSdmF,7568
Zoológico de Brasília fecha por suspeita de gripe aviáriahttps://t.co/0J1IIUNRPt,7575
Gripe aviária: humanos podem contrair a doença? https://t.co/TljtiF4Z3W https://t.co/o0MLco2yTg,7576
📲 #AOVIVO | SBT Notícias: MG decreta emergência sanitária após confirmação de caso de gripe aviáriahttps://t.co/vm4OuCIJTR,7578
Comissão do Senado ouve Carlos Fávaro por medidas contra gripe aviária https://t.co/5XV03EWzw7,7585
Granja com 17 mil aves para produção de ovos férteis foi foco de gripe aviária no RShttps://t.co/6MDUAX6Ufi,7589
Campanha de vacinação contra a gripe para grupos prioritários termina no sábado; confira as unidades #g1AM https://t.co/j8IzCGGMc7,7607
"#AOVIVO: Acompanhe a sessão do Plenário desta terça-feira (27), que pode votar o fundo para compensar perdas agropecuárias [PL 711/2022] e indenização a fiscais agropecuários que atuam contra a gripe aviária [PL 3179/2024]. https://t.co/gdkGwslFWg",7631
▶️ Casos de gripe aviária derrubam preço do frangoOferta elevada e embargos internacionais pressionam o mercado#UltimasNoticias #CapitalNewshttps://t.co/eFlvsT94Mk,7632
O Ministério da Agricultura e Pecuária confirmou o primeiro caso de gripe aviária em uma granja de aves comerciais no Brasil. #NoArNaCBNhttps://t.co/KQWVOrh8Us,7634
🐔 Ceará investiga dois novos casos suspeitos de gripe aviária; entendaSuspeitas são nas cidades de Icapuí e Quixadáhttps://t.co/6HwLrfCaDlhttps://t.co/6HwLrfCaDl,7641
🐔 Surto de gripe aviária em mamíferos duplicou em 2024 - https://t.co/GywgPa6VLD https://t.co/G5EY2qVpBp,7645
💉Governo de São Paulo promove Dia D de vacinação contra gripe neste sábado https://t.co/WBBqAfHLc9,7661
Governo analisa novos casos suspeitos de gripe aviária no Brasilhttps://t.co/Lv8fgBLoCx https://t.co/fYltsV3f2U,7662
Gripe aviária: Secretaria de Saúde mantém risco baixo de transmissão e ativa plano de contingência https://t.co/lG0Nix4LJX #UltimoSegundo #PortaliG,7684
RS retira barreiras sanitárias contra gripe aviária; assista #LiveCNNBrasil https://t.co/Qg0wjVGEIm,7703
"Estado descarta cinco casos suspeitos de gripe aviária em humanosDois trabalhadores de granja e três funcionários do zoológico apresentaram sintomas gripais, mas Influenza H5N1 foi descartada https://t.co/Qf35Ha9qvc",7706
Câmara acelera projeto que cria fundo para produtores impactados pela gripe aviáriahttps://t.co/D3Kpx1WWlv,7720
💉 São Bernardo faz Dia D da gripe com vacina em UBSs e shoppings neste sábado (10) Leia: https://t.co/ea3pDtLWpT https://t.co/hDN0PnuqGD,7725
Governo investiga 7 casos suspeitos de gripe aviária no Brasil; trabalhador é isolado no RS https://t.co/C6l6PEdIxn via @Fato Amazônico,7726
Ministério descarta suspeita de gripe aviária em granja comercial em Tocantins https://t.co/qraUiyt2z9 #g1,7727
Exame que identifica gripe aviária usa mesmo método de teste de Covid; entenda #g1 #g1Campinas #EPTV https://t.co/fNMR20AeIB,7730
"LEIA NA EDIÇÃO DESTA QUINTA-FEIRA, 27 DE MARÇO▶ Campanha de vacinação da gripe espera imunizar 90% dos grupos prioritários▶ Porco Moura▶ Arte circenseAcesse https://t.co/3xEgwGHTGu https://t.co/9t6B1KJ8vz",7749
Argentina suspende importações de aves do Brasil após caso de gripe aviária https://t.co/yad7La49HM,7756
Minas decreta emergência após confirmação de gripe aviária em aves ornamentais no estado #PortalR7 #R7 https://t.co/maYqoCvYqC,7760
Brasil deve iniciar contagem regressiva para retomar status de país livre da gripe aviária https://t.co/7iYzQi5u5W,7762
"Um trabalhador da granja em Montenegro, foi isolado com suspeita de gripe aviária pela Secretaria de Saúde do Rio Grande do Sul, e a amostra do exame já foi enviada para a Fiocruz, laboratório de referência nacional para vírus respiratórios. É preciso esperar o resultado da https://t.co/hD6ReIcC1a",7796
"Já estão sabendo da novidade? 👀 Neste sábado (10), todos os 134 postos de saúde de Fortaleza estão abertos até 16h30 para o Dia D da Vacinação contra a gripe.Não deixe pra depois. Fique em dia com a saúde! 💉😮‍💨 https://t.co/9NjxD235Oy",7829
A suspeita de gripe aviária em Santa Catarina deu negativa. Seguimos sem nenhum caso em granja comercial na nossa história. Resultado de trabalho sério de biosseguridade! https://t.co/PkkNe5puHs,7849
▶️ Vacinação: Campo Grande realiza Drive-Thru no Parque Ayrton SennaAção acontece neste sábado (10) e domingo (11) com foco na prevenção da gripe e ampla cobertura vacinal#UltimasNoticias #CapitalNewshttps://t.co/gpEoaGjU99,7958
"🔈Agora no CBN Vitória: Enio Bergoli, secretário de Estado da Agricultura, Abastecimento, Aquicultura e Pesca (Seag).Tema: Gripe aviária no Sul do Brasil - o que o ES fará para proteger granjasOuça em https://t.co/gw7mjXiGi2 🖥️, em 92,5 FM 📻e no app CBN Vitória 📲! https://t.co/bZfwbJdEBz",7962
China e UE suspendem compra de frango brasileiro após gripe aviária https://t.co/5ZZHuYFIuj via @Fato Amazônico,7971
Suspeita de gripe aviária é investigada em Sergipe https://t.co/nbVwwu9ZIB#g1 #g1se https://t.co/IrpC9zICcO,7973
Gripe aviária: autoridades brasileiras descartam três novas suspeitas e investigam outras quatro.A semana começa sob impacto da suspensão da importação de frango brasileiro por 19 países e pela União Europeia por causa da doença.Confira: https://t.co/BuidGsQVEb #JN https://t.co/nGQi6PqosF,7988
Brasil aguarda por medidas menos restritivas da China; gripe aviária fez maior comprador de frango do país suspender importações. #JornalGloboNews➡ Assista à #GloboNews: https://t.co/bFwcwLpLU9 https://t.co/RfcjmYWTDu,7989
#GripeAviária: Governo gaúcho muda medidas de combate à gripe aviária em Montenegrohttps://t.co/rAQPBICbsZ,7994
Barreiras sanitárias contra a gripe aviária são reduzidas no RS https://t.co/EAkm8JHdCX #MeiaHora,7998
Brasil confirma 1º foco de gripe aviária em granja comercialhttps://t.co/vGhpw9ANJY,8010
RT @CNNEconomia: Governo descarta gripe aviária em última granja comercial sob investigaçãohttps://t.co/URfdpOolvn,8028
"Dia D contra a gripe 💉 É neste sábado, 10 de maio!Das 7h às 12h30, 8 Unidades de Saúde da Família estarão abertas para vacinar quem mais precisa de proteção contra a gripe. https://t.co/WqeYJKhxkY",8064
"💉 Tem drive-thru de vacinação contra a gripe no Parque do Rangedor neste sábado (24) e domingo (25), das 9h às 18h.⠀👉🏽 Liberado pra todo mundo a partir dos 6 meses. Bora se proteger!⠀#GovernoMA #SaúdeMA https://t.co/gbZ8PaiNKB",8090
"E também foi motivo para um livrado ser escrito. La final bastarda conta a história da decisão que foi jogada fora e dentro de campo, gol muito polêmico, designação de arbitragem encomendada, gripe aviária e chuva de granizo. https://t.co/qZSXi8kwxK",8095
Paraná começa AMANHÃ (01/04) a campanha de vacinação contra a gripe! 💉As doses já foram distribuídas para todo o Estado.🗓️ Fique de olho no cronograma!📍 Procure a unidade mais próxima e se proteja!#VacinaDaGripe #Vacinação2025 #SaúdeParaná #GripeNão #CampanhaDeVacinação https://t.co/voEKHnZ5QE,8099
"Fernanda Boulos: Sem registro de transmissão entre humanos, não há alerta de pandemia de gripe aviária https://t.co/yeIvV2JtSz",8150
Vacinação contra a gripe é reforçada em Aparecida neste sábado (31) https://t.co/QUKjfP96Sa https://t.co/n0qjlziPPP,8151
AGRICULTURA CONFIRMA CASO DE GRIPE AVIÁRIA EM MUNICÍPIO DO RS https://t.co/jExDissnoI,8168
Campanha de vacinação contra gripe encerra nesta sexta-feira -  https://t.co/Dr49k9ufwx de vacinação contr... https://t.co/CAwaI93vhI,8171
Ministério da Agricultura descarta gripe aviária em granja em Ipumirim (SC); 12 casos são investigados. #NoArNaCBN https://t.co/elxiVyZVPr,8177
CENÁRIO AGROMapa confirma primeiro caso de gripe aviária em aves comerciais no Brasilhttps://t.co/rAOtfDBHeY https://t.co/3ntdhvV89V,8189
Santa Maria tem Dia D de vacinação contra a gripe neste sábado em 11 unidades de saúde; veja locais e quem pode se imunizar https://t.co/753tUYmMnL,8197
Ministro da Agricultura enfatiza qualidade do sistema sanitário brasileiro diante da gripe aviária https://t.co/eoM6nAy6t2,8198
Brasil investiga 13 casos suspeitos de gripe aviária; assista #CNNPrimeTime https://t.co/tTbqkCbkEF,8219
"Gripe aviária: cepa identificada em granja comercial é a mesma que circulou na Estação Ecológica do Taim em 2023, diz governo do RS https://t.co/AkfFnwTvxw #g1RS",8231
O #Fantástico começou mostrando a operação de guerra que foi montada para combater a gripe aviária no Rio Grande do Sul. https://t.co/JZMRryOQCA,8259
Biota de AL reforça alerta e pede atenção com aves marinhas em meio a novos casos de gripe aviária ▶ https://t.co/vKQRQtVNpU 📸 Reprodução/Instagram https://t.co/FTaF6VrNCa,8260
"O Zoológico de Brasília fechou, na tarde desta quarta-feira (28), após suspeita de gripe aviária em dois animais silvestres; pombo e irerê, uma espécie de pato, foram encontrados mortos. #GloboNewsMais ➡ Assista à #GloboNews: https://t.co/bFwcwLpLU9 https://t.co/VRTdzQr8Yc",8263
Dia D de vacinação contra a gripe será realizado neste sábado (10) em São Luíshttps://t.co/3QE9LtNo1L(Foto: Tânia Rego),8267
Alagoas recebe 800 mil doses de vacina contra a gripe para uso em campanha - https://t.co/7Ci5zAn6TU - @ExtraAlagoas https://t.co/gagQZqjza3,8277
"País investiga 12 casos suspeitos de gripe aviária, um deles no DF https://t.co/iSNABTnOW6 #PortaliG #UltimoSegundo",8287
"➡️Emergência sanitária por gripe aviária no Pará preocupa populaçãoEstado descartou casos suspeitos, mas mantém medidas preventivas; comerciantes veem queda na procura por frango e ovos #sbtnews https://t.co/EcBjAFelUY",8297
Brasil confirma caso de gripe aviária no RS e decreta emergência por 60 dias https://t.co/tE4F9xoNJi #Brasil #gripeaviaria #riograndedosul #tribunapr,8299
"Com passe livre nos ônibus, Dia D de vacinação contra gripe ocorre neste sábado em Porto Alegrehttps://t.co/J2Vllr1Z6j",8309
"Gripe aviária demorou 19 anos para chegar ao Brasil e isso prova qualidade do controle brasileiro, diz Mendonça de Barros https://t.co/vs7OHPLVBB",8311
"Influenza H5N1🦠🐔⁠⁠Este é o nome do vírus causador da tão falada gripe aviária, reconhecidamente um dos principais candidatos a causar a próxima pandemiaSaiba mais sobre a doença, seus sintomas e riscos: https://t.co/7EAnC5edWY https://t.co/KdSok7rfKh",8339
Paraná estima prejuízo milionário com suspensão da exportação de frango após casos de gripe aviária.#NoArNaCBN https://t.co/EAjO2j71cf,8344
"CURITIBA: UNIDADES DE SAÚDE ESTARÃO ABERTAS PARA VACINAÇÃO NESTE SÁBADO; SAIBA QUAISNove unidades de saúde (US) estarão abertas para oferecer vacinação contra gripe, dengue e covid-19 neste sábado (31) em Curitiba.https://t.co/mht0i52OQJ",8346
Goiás continua livre da gripe aviária e reforça ações de prevenção==&gt; https://t.co/kSRfZHSQaB#NoArNaCBN #CBNGoiania #saúde #notícias https://t.co/oY6gGlFqk9,8350
Gripe aviária: investigações de suspeita da doença em andamento sobem de 18 para 19Leia: https://t.co/GxpmvFXJ66 https://t.co/MpJiJIhgcq,8357
Pará proíbe entrada de aves e ovos férteis de estados com casos de gripe aviáriahttps://t.co/PUjlaSs533,8367
Secretaria de Agricultura do RS fala sobre gripe aviária em granja comercial; ASSISTA https://t.co/FMU7j0NVzE #g1RS https://t.co/kAgwD845cq,8370
Gripe aviária: MG decreta emergência sanitáriahttps://t.co/Tmr1h3LMgd,8380
RT @NoticiasRedetv: Teste descarta gripe aviária em trabalhador de Montenegro no RS- Exame foi realizado pela Fundação Oswaldo Cruz#Tes…,8384
Dia D de vacinação contra a gripe será neste sábado no Rio; saiba mais https://t.co/PgIe7jCDe6,8396
Nova suspeita de gripe aviária é investigada no RS; veja onde estão os casos https://t.co/TAVJdVqWPu,8401
"🐓 Ave doméstica é investigada por suspeita de Gripe aviária em Quixeramobim, interior do Ceará🧫 A suspeita atual é analisada em uma galinha e a amostra da ave foi enviada para diagnóstico laboratorial do Ministério da Agricultura e Pecuária (Mapa)https://t.co/f04Qwgh9Ze",8411
