tweet,index
Bom day!!#GiroDoc com novidade importante na área da saúde: quem usa PrEP agora pode tomar a vacina contra hepatite A pelo SUS! https://t.co/P6cloysC9G,4219
"Fui na UBS tomar a última dose da meningo e perguntei sobre a vacina da MPOX. O enfermeiro disse que precisava de consulta pra pedir. Fui na recepção e marquei pra quarta à solicitação da vacina, renovação de receita e o que mais precisarAmo o SUS!",4231
acabei de tomar a primeira dose da vacina de hpv amor ser usuário de prep (as vezes eu odeio https://t.co/gR9cu21UDv,4233
"Krl acabei de aprender que as vacinas são os próprios vírus que injetam na gente (só em que menor escala) pro corpo criar imunidade sobre aquela quantidade de vírus pro corpo se imunizar contra elaOu seja, vacina da covid é o próprio corona que é injetado no corpo, krl doidera.",4236
@daletu_ A Nora morrendo de Covid e a Ellie plena transformada num jacaré por causa da vacina,4238
"@willgcm Muito que bem, eu também to atualizando meu cartão de vacina, só faltam uma de COVID pra reforço e de febre amarela",4247
"‼️ Retomamos nesta segunda-feira, 12/5, a oferta da vacina Qdenga, contra dengue, para crianças e adolescentes de 10 a 14 anos (14 anos, 11 meses, 29 dias). As vacinas estão disponíveis em todas as unidades de saúde.⏩ Leia: https://t.co/k5nDGNugfC https://t.co/1LHv1pMPnT",4248
"@FtimaPesso2719 Inclusive uma radialista de 32 anos, faleceu na última na sexta-feira em Sta Bárbara do Oeste, próximo a Americana. Dengue...em Limeira, SP todos os hospitais, tanto público como particular estão super lotados,não há leito de UTI. Motivo dengue, cadê o ladrão lula, cadê a vacina?",4249
Covid-19: Anvisa amplia validade de lotes da vacina da Fiocruz#CBNmaceió #cbnmaceió #Alagoas #Jornalismo #notícia #imunização #vacina #fiocruz #Anvisa #pandemia https://t.co/TzrBrenLnA,4254
"'Não interessa se é da China, a gente precisa da solução', afirma médico voluntário dos testes clínicos no Brasil da vacina criada pela Sinovac, farmacêutica chinesa. https://t.co/N474Lfeedi",4258
"A incidência de covid está aumentando de novo. Por isso, é importante a gente atualizar a nossa vacina. Se já se passaram 4 meses desde a última dose que você tomou, já pode tomar um novo reforço da vacina.",4266
"Já começamos a vacinação contra a Influenza em João Pessoa. 💉💙 Nossa meta é proteger 90% dos grupos prioritários, como crianças, idosos, gestantes e profissionais de saúde. A vacina pode evitar até 70% dos casos graves da doença. 👶👵🏽🤰Procure a unidade de saúde mais próxima… https://t.co/46smsWulXK",4269
"Nomes investigados pela CPI da COVID reaparecem no escândalo do INSS. Na CPI estavam envolvidos na compra superfaturada da vacina Covaxin, que só foi abortada após as irregularidades comprovadas pela Comissão. https://t.co/6cSoMYFQqw",4273
STF quer obrigar crianças  a  tomarem vacina do COVID. Estou encaminhando ao STF que notifique o Governo Federal para que obrigue o Ministério da Saúde a fornecer para todo povo brasileiro a vacina da dengue! Todas as vacinas são importantes! https://t.co/YAkLErvh2i,4274
"A chegada ao Brasil de 2 milhões de doses da #vacina de #Oxford contra a Covid-19, nos traz ainda mais esperança, pois garantirá o andamento da imunização dos 3 grupos prioritários. Amanhã chegará novas doses em Roraima. Aos poucos estamos avançando na luta contra o #coronavírus!",4275
Estamos em SP e viemos ao Butantã conhecer mais sobre a vacina contra a Covid-19 que está sendo desenvolvida aqui. É mais uma opção. Precisamos unir esforços para que toda nossa população seja imunizada logo que comprovada a eficácia das vacinas em teste.,4279
Rio Grande do Sul recebe 58 mil doses de vacina contra a dengue➡️Porto Alegre receberá ainda nesta quarta-feira a remessa de 24 mil doseshttps://t.co/xwGcxCAsBh,4288
"Conforme a PBH, a imunização será retomada assim que chegar uma nova remessa do Ministério da Saúdehttps://t.co/H8iQfnPapj#minas #vacina #dengue #semestoque #imunização #pbh #ministériodasaúde #jornalhojeemdia",4292
Técnica em enfermagem atravessa rio em pneu para levar vacina contra Covid no Piauí: VÍDEO https://t.co/yYdLChbJ5G,4298
"@italosgm83 @ThayzzySmith Eu não vacino meu filho desde que começou a tal pandemia, nenhuma de reforço, gripe, covid ou qualquer outra coisa, não injeto esses venenos nele e nem em mim. Aqui 0 dose de vacina covid.",4305
Vacina contra o HPV pode prevenir alguns tipos de câncer.Crianças e adolescentes podem e devem receber o imunizante. Vacinas salvam vidas!,4321
"@enf_intensiva Tenho um vizinho q tava correndo muito na esteira da academia do prédio e quando saiu do aparelho, virou pro meu pai e disse q ficou cansado e q era por causa da vacina da Covid 🤭A criatura com quase 70 anos, correndo na esteira e a culpa é da vacina da Covid 🤡😂😂😂",4323
"IMUNIZAÇÃO | O @minsaude está distribuindo um lote com 35 milhões de doses de vacina contra a gripe para todas os estados das regiões Nordeste, Sul, Sudeste e Centro-Oeste. Em abril, será distribuída uma nova leva de 30 milhões de doses. https://t.co/zMi0vyjU8R",4331
Os agentes de combate às endemias da Secretaria Municipal da Saúde começaram passar nas propriedades da zona rural de Palmas para aplicação da vacina antirrábica em cães e gatos nesta semana.#JornaldoTocantins #Tocantins #lei #governo #restauranteshttps://t.co/wy5wJjAIrT,4334
Bolsonaro indiciado por associação criminosa e fraude - As falsificações nos certificados de vacina de Jair e de sua filha devem ser vistas no contexto do golpe que o então presidente pretendia dar. Era a garantia de ele poderia permanecer nos EUA durante os atos golpistas de 8… https://t.co/BowN2wVdr4,4341
Atenção quem mora em Curitiba! Mutirão antecipa a 2ª dose da vacina da Pfizer para as pessoas que receberam a primeira aplicação entre os  dias 3 e 24 de julho.https://t.co/GQMaFybiOB,4343
"RT @ptbrasil: Dr Dráuzio já falou e a gente reforça:✔️ Vacina funciona✔️ Vacina salva vidas✔️ Vacina é SUS!É ciência, é proteção, é c…",4344
"Boa notícia! A vacinação contra HPV foi ampliada em João Pessoa. 💉 Jovens de 15 a 19 anos que ainda não se vacinaram agora têm uma nova chance!O HPV pode causar câncer, mas a vacina protege. Procure um posto de saúde até 17 de junho e cuide da sua saúde! 🏥💙",4345
RT @AL_Maranhao: Dep. @yglesiomoyses anuncia que cientistas testam necessidade de terceira dose de vacina contra Covid-19; anuncia que foi…,4346
"O Acre acaba de receber mais 6 mil doses da vacina contra a Covid-19.Ao todo, são 57.460 mil doses já recebidas. Infelizmente, desse total, menos de 17% foi utilizado.Se considerarmos a população de Rio Branco, o percentual de pessoas vacinadas é menor que 1% (0,77%).👇🏻",4351
Muito feliz com o anúncio da primeira vacina 100% nacional contra a Covid-19. Parabéns ao estado de São Paulo que poderá ajudar o Brasil a salvar vidas. Gratidão aos profissionais do @butantanoficial por nos trazerem mais esperança! #ButanVac,4358
Vacina contra a influenza LIBERADA pra todos a partir de 6 meses de idade 💉Chegou a hora de turbinar a proteção e multiplicar a saúde. Vá até um dos pontos de vacinação e tome sua dose.Lembrete do J: não esqueça de levar o documento de identificação e o cartão de vacina. 😉,4364
"Brasil marca golaço c/criação de vacina pioneira p/ esquistossomose. São 2,5 milhões de doentes no país. Investir em ciência é essencial",4367
"CURITIBA REALIZARÁ VACINAÇÃO CONTRA A COVID-19 EM APENAS 11 UNIDADES DE SAÚDE, INFORMA SMSForam distribuídas pouco mais de 13 mil doses da vacina anticovid nas 109 Unidades de Saúde.https://t.co/fRNIv01urx",4376
RS já recebeu 145 mil doses de vacina contra dengue e espera nova remessa➡️Última remessa de mais de 58 mil doses chegou na Central de Armazenamento e Distribuição nesta semanahttps://t.co/mJC9VkMPi9,4378
"Para se proteger do frio, população em situação de rua em BH ganha cobertor e recebe vacina Representantes da Prefeitura de Belo Horizonte promoveram ação na praça da Estação nesta quinta-feira (15) https://t.co/h8PQqEZQhr https://t.co/4fiQ2aUVci",4381
"@Nildaatr Oi, @Nildaatr. No momento, a vacina contra a nova cepa da covid-19 (JN1) está disponível para idosos que vivem em instituições de longa permanência e crianças de seis meses a 4 anos (Pfizer Baby). Com a chegada de novas doses, outros grupos serão atendidos. Conte com a Pref 🤝💉",4400
"@grraquino @grok @anapaulalimapt Sim, eu menti. Além do Brasil, só Equador, Costa Rica e Indonésia mantêm vacinação contra covid para crianças. Não há razão para vacinar criança contra covid. Os benefícios da vacina são dúbios, mas os riscos são altíssimos. Coisa de jegue mesmo.https://t.co/K73gZ5j3pk",4406
"@madeinbajor Ahhh e complementando Comece a procurar as vacinas para hepatite, hpv - Gardasil… (se não temA hpv do sus se prepara pra desembolsar quase 3k de vacina) já que é descuidada nesse nível tem que fazer o level hard de prevenção",4412
"@kaiobeycat Gente, é simples: usem prep. Usem porque é de graça, é eficaz, somem a isso o uso do preservativo, tomem a vacina do HPV. O SUS tornou o Brasil vitrine de prevenção e tratamento para HIV e está aí pra isso. Não deixem a saúde  de vocês nas mãos de outras pessoas. Grande abraço. https://t.co/MTrQv6TXPq",4429
"@ogloriosowell @PatriotaWil A matéria tem base em estudos, mas é imprecisa. Um estudo de 2019 mostrou que a vacina da gripe pode aumentar em 36% o risco de certos coronavírus sazonais (não COVID-19), mas não de infecções respiratórias em geral. Outras pesquisas sugerem que esse risco pode ser devido a… https://t.co/QMrd7oULy6",4433
"@RomeuZema @minsaude @otempo @GloboNews @pauloleitebh @alvarodamiao O 5TF durante todo o governo Bolsonaro cobrava vacinas o tempo todo.Hoje vendo o jornal BDMG, em MG temos falta de vacina de Covid19, Dengue, HPV, Varicela e outras. A responsabilidade é do Min Saúde.",4434
estou sentindo os efeitos da vacina contra gripe,4438
"A febre amarela é uma doença infecciosa febril aguda, causada por um vírus transmitido por mosquitos, e possui dois ciclos de transmissão: o urbano e o silvestre.#vacina #febreamarela #sus #FiocruzBahia https://t.co/nUPvW79U44",4442
@M4KI1722 @btukaretase1 @brasilemfuria Literalmente tem vacina da dengue em todos os postos de saúde cara,4444
Por @pedromeletti: Anvisa analisa estudos da vacina contra gripe aviária; assista #LiveCNNBrasil https://t.co/QyHFEswkx0,4450
"@SergioDematos9 Segundo Dr Zeballos, a proteína Spike fica alojada no intestino e vai se replicando. Ele tem feito um tratamento também com probiótico. É um tal bifidum. Não é só pra quem tomou vacina, mas pra quem teve COVID, pois a spike também fica no organismo nestes casos.",4453
PRIMEIRA COLAB DO MINISTÉRIO DA SAÚDE @minsaude COM O “FALA COMIGO DOUTOR!” 💙✨ #HepatiteA #Vacina https://t.co/OJ4uOacNa9 https://t.co/XpX4f3Xkd5,4456
"Vacina contra Herpes-Zóster pode reduzir 20% dos casos de demência, como Alzheimer. Novidade foi revelada em um estudo realizado no País de Gales. a partir de 2013, quando o sistema de saúde pública britânico adotou a vacinação contra Herpes-Zóster no calendário de saúde.#JC https://t.co/fe6XjreQtE",4457
@PatriotaWil @ahmenonportela Taí o porque não tomo vacina da gripe.,4459
💉 Entenda o motivoSorocaba e Jundiaí não vão ampliar a aplicação vacina contra a dengue para novos públicos https://t.co/Y5AJvRnXIM #g1 #Sorocaba #Jundiaí,4462
Moraes atende a pedido da PGR e arquiva investigação sobre fraude no cartão de vacina de Bolsonaro.O ministro afirmou que a legislação proíbe recebimento de denúncia fundamentada somente nas declarações de Cid.Confira: https://t.co/thsdouFh3R #JN📷 Adriano Machado/REUTERS https://t.co/6sEcwJTK2K,4463
Anvisa aprova registro de vacina contra a chikungunya no Brasil https://t.co/e1DZNd8DI2,4469
"4 anos depois chegou a minha vez de dar positivo pra covid. Várias doses de vacina me deixam mais protegida, mas ainda é muito ruim. Estou medicada e lidando com os sintomas em casa e tentando repousar embora bastante nervosa com a situação da família e amigos no RS. Cuidem-se ❤️",4470
PARANÁ RECEBE 110 MIL NOVAS DOSES DA VACINA CONTRA A COVID-19De acordo com a Secretaria de Estado da Saúde o envio totaliza 110 mil doses do imunizante.https://t.co/0IeAfDcVk5,4477
"A Fundação Municipal de Saúde (FMS) abre nesta sexta-feira (23) novas vagas de agendamento para a segunda dose da vacina contra a dengue, voltada para crianças de 10 a 14 anos.Acesse: https://t.co/Ra3cUT1sYC https://t.co/JAVVhMVsp6",4478
Prefeitura de São Paulo ofertará vacina contra gripe para toda população acima de 6 meses; tire dúvidashttps://t.co/55ga8nKon3,4481
Vacina 100% brasileira contra Covid chega à última fase de testes clínicos; imunizante deve estar disponível em 2028 https://t.co/AjYRwZwJ1M #g1,4482
"2 em 1: Vacina contra gripe e Covid comprova eficácia em idosos, diz estudo https://t.co/2m3q3xI0q9",4486
"Aquele momento em que vc toma vacina da gripe... Mas não sabe se é reação da vacina, cansados ou só a mudança de clima que tá pesando no seu corpo",4488
A #FolhaDeSaoPaulo para variar no lado oscuro da força dos #anti_vacina📍A #Pandemia no #Brasil no governo #Bolsonaro foi um #Genocidio com quase milhão de mortos e sem #vacina. #Trump e #Bolsonaro os #negacionistas perigosos da saúde universal.,4502
"A dengue pode ser grave, mas a prevenção é um compromisso de todos, poder público e cidadãos. Procure a vacina disponível no SUS e proteja sua família.#DengueNão #VacinaParaTodos #SaúdePública #Goiás #TrabalhoPorVocê #ProteçãoParaTodos #MandatoPopular #DeputadaAdrianaAccorsi https://t.co/LnCWsjDAaK",4506
@marcoizidoro @SenadoFederal A vacina não está proibida. A senhora pode tomar quantas quiser. Por que a indignação por causa de pessoas que não querem ser inoculadas por experimentos?  Vá se tratar. Passou por boba e não quer admitir.,4508
@BlogdoNoblat É a certa de não roubar de idosos ou de quem precisa de água. Já com Bolsonaro até dinheiro de vacina roubavam e roubaram os velhinhos em plena Pandemia.,4509
"LIBERADO! Para não restar dúvidas, o Governo do Estado do Acre, através da porta-voz do governo, Mirla Miranda, acabou de me informar que não há proibição da vacinação em Rio Branco aos finais de semana.E aí, Bocalom?! Acabaram as desculpas! Agora É LIBERAR A VACINA! https://t.co/sKYZTKnjtr",4523
"@GloboNews É verdade. Dizem, inclusive, que a China está cogitando jogar uma bomba nuclear no Brasil.Eles não se incomodaram com Bolsonaro e a direita brasileira acusando o governo chinês de criar o coronavírus e uma vacina tóxica pra destruir a humanidade, mas criticar o TikTok?Aí já é… https://t.co/Oa0RIfpl4J",4530
@nevesky @cabeyocamii @PodeDeter @horadafofocatv pior q eu pensei o msm que ela kkkkkkkkkkkk muita gente imbecil relaciona maioria dos problemas que estão acontecendo com a vacina do covid.,4533
"@PatriotaWil Tomei ""vacina"" da gripe por dois anos seguidos e fiquei doente 3 meses dps. No primeiro ano foi a h1N1 e no segundo, h2n3... e nao foi moderado de forma nenhuma! Nunca mais tomei e, coincidentemente, nunca mais tive gripe. A última dose foi em 2022.",4536
"Tomei a vacina Pneumo 23 ontem e meu braço tá duro, ainda bem que escolhi o esquerdo. É chatinho as reações de vacinas, mas amoo tomar qualquer vacina kkkkk",4538
"Os casos recentes de febre amarela confirmados em São Paulo acendem o alerta sobre a importância de se proteger contra a doença. A principal forma é a vacina, que está disponível em todas as mais de 230 clínicas da família e centros municipais de saúde do município. https://t.co/8y7DjP9SQ5",4541
Mais de 163 mil crianças e adolescentes já se vacinaram contra a dengue no DFhttps://t.co/dwmcoFUE4l#ADOLESCENTES #CRIANçAS #DENGUE #VACINA #VACINAçãO https://t.co/hiFrtQ7o8A,4542
@NewsLiberdade E porque alguns políticos que estão no governo não se vacinaram? Porque colocar sigilo no cartão de vacina se não tem nada a esconder e apoiam a iniciativa? Deveriam ser exemplos,4554
"@Fabrici87967735 @NewsLiberdade Vacina não deve ser obrigatória, toma quem quiser. Os pais são os responsáveis por seus filhos. Cabe aos responsáveis pela criança, decidir. Foi isso que o Bolsonaro disse.",4560
@Ecormack @gazetadopovo Cadê a vacina da dengue?,4564
Vacina contra bronquiolite deve estar disponível no SUS no segundo semestre. #NoArNaCBN https://t.co/ebWlb7hp15,4568
"@pedrogccontador @leolopessouza @vinicios_betiol @pedrogccontador @leolopessouza @vinicios_betiol Olá, Pedro! Vou direto ao ponto com as respostas, sem rodeios.O primeiro país a aplicar a vacina contra COVID-19 foi o Reino Unido, que começou a imunização em 8 de dezembro de 2020, com a vacina da Pfizer-BioNTech. Uma idosa de",4582
"a vacina da gripe está liberada há mil anos pra idosos e crianças. HOJE, liberou pra todo mundo. Dou 1 real no pix pra quem advinhar quem está empacando a fila? SIM! 5 mil crianças e idosos. 🫠🫠🫠🫠",4584
"📰Senado aprova proposta que proíbe exigência de vacina contra covid em escolasA sugestão legislativa, de autoria de um morador da Bahia, foi encaminhada por meio do portal e-Cidadania em 2022. https://t.co/8YRhdmlgm1",4588
"Sexta, 15:40 da tarde um calorão e essa gente enchendo saco com vacina de covid, gente chata vão tomar uma cerveja",4590
@gleisi Campeão de queimadas está  sendo de quem? Que o mundo inteiro está sabendo é deste governo Lula. Hipocrisia falar de quem trouxe e fabricou a vacina aqui no Brasil foi o Bolsonaro e não este governo que continua com recordes de dengue e mortes com covid....ridícula,4591
Estado de SP tem quase 250 mil crianças e adolescentes com a 2ª dose da vacina contra dengue em atraso https://t.co/XvTWJGyHth,4592
"O governo anunciou a vacina da dengue, que contemplará o público de 2 a 59 anos, para 2026. A cerimônia contou com a presença da ministra Nísia Trindade, que pode deixar a pasta na reforma ministerial. Assista, ao vivo, no #JornalDaGazeta. Foto: Jose Cruz/Agência Brasil https://t.co/0j8YHzSKmi",4593
Maceió inicia vacinação contra Influenza; confira onde ter acesso à vacina - https://t.co/jDkayFiYr9 - @ExtraAlagoas https://t.co/30xmfG3OWP,4594
"@Zepovinho2022 @reportersalles Na verdade os colaterais das vacinas eles já publicaram, fizer problemas circulatórios sangue etc. astrazeneca problemas hormonais, tanto que até em hospitais eles tao perguntando qual vacina tomou dependendo do problema..",4596
@schmittpaula Eu sofri síndrome de HELLP. Tenho os testes de trombofilia antes e depois. A única coisa que mudou foi a vacina. Na época eu e meu marido trabalhávamos na área da saúde. Tomar a vacina não era opcional.,4600
RT @g1tvintegracao: Vacina contra a gripe começa a ser aplicada no dia 12 de abril em Uberlândia https://t.co/9A0NMLNVn1 #G1TriânguloMG,4601
Clique no link e leia mais em:👇https://t.co/cspq9acpzDIngaí começa vacinação contra a variante XBB da COVID-19....#vacina #covid19 #saude #ingai #minas #minasgerais #jornalpanorama #jornalpanoramajp #panoramajp,4602
"@libertarioegay @NewsLiberdade Seu cérebro que tem os neurônios  queimados nenhum lugar do mundo se pede isso,já foi provado que essas vacinas tem problemas e vc ainda acha certo obrigar as crianças usar essa M,vai vc lá e encha o C de vacina seu babaca",4609
Prefeitura reforça mobilização nas escolas para ampliar imunização de crianças e adolescentes. Programa Rolê da Vacina em abril terá foco nas escolas de educação infantil em Porto Alegrehttps://t.co/Qv4mdMXr5E,4614
"@ManeOfaixapreta @xandeobsessor Não preciso te provar nada , mas vamos lá , se não fosse  a vacina , como seria contido a pandemia do COVID  com as pessoa sendo entubadas aos milhares no hospital! Por favor sem teorias da conspiração",4623
"Cliente fumando na minha cara, aí começo a espirrar e ele vem me zoar falando que eu tenho que tomar a vacina da gripe Me segurei tanto pra não mandar esse senhor tomar no cu",4624
"@takuscuma @lfavideo @leandrocs_1982 @revistaforum A hipocrisia desse pessoal é surreal, nem perco meu tempo para debater,tomaram 5 doses de vacina contra COVID no rabo até 22, e passa um pano para o Lula deixar pessoas morrerem de dengue e negar comprar vacinas de anos de estudo.",4629
"R$ 10 milhões para pesquisa da vacina da UFPR! Com o meu apoio, a bancada paranaense destinará esse valor para o desenvolvimento da vacina contra a Covid-19. Um imunizante com tecnologia 100% nacional e com baixo custo de produção. Investir na vacina é investir na vida.",4633
"Depois dos atrasos na vacina da covid, das milhares de vidas perdidas e da ode à ignorância, Bolsonaro agora insinua que uma doença viral é vinculava à sexualidade, num gesto que estimula o preconceito e a discriminação.Isso é repugnante.",4634
"Estamos realizando mais um ciclo de capacitação para os profissionais das nossas salas de vacina. 💉 Essa atualização é essencial para garantir que nossas equipes estejam sempre preparadas para proteger nossa gente, especialmente nossas crianças. 👶💙Com 107 salas de vacina,",4635
"Vamos caminhando para o fim do ano com fé. O ministro da Saúde, @minsaude Eduardo Pazuello, disse que a vacinação contra a COVID-19 pode começar entre dezembro e janeiro. Aqui no Congresso já aprovamos R$2bi para a compra da vacina de Oxford. #nadaresisteaotrabalho",4637
"Recebemos hoje mais 24.800 doses de vacina contra Covid-19. Somos o estado que mais vacina no Brasil, mas só vamos vencer o coronavírus se lutarmos juntos. Continuem seguindo as orientações das autoridades em saúde e evitem aglomerações. Essa luta é todos nós.",4640
"Ter vacina em dia evita complicações e mortesRiscos da gripe são maiores para idosos e crianças, diz especialistahttps://t.co/mg6JgLfd3d",4651
Vacine-se - Cambé vacina população de 22 anos nesta sexta - https://t.co/dKs3wamNJz,4652
Vacina brasileira contra dengue pode ser liberada ainda em 2025 https://t.co/uem3JIcD16,4653
Curitiba libera vacina contra gripe para toda a população a partir deste sábado https://t.co/t4wyrS9IEB #Curitiba #tribunapr,4654
Saúde fecha compra de 57 milhões de doses da vacina contra a Covid-19 https://t.co/hDSruuVEZ3,4656
tomei vacina da gripe e fiquei fdd 🤒🤧,4671
Maceió ampliou a vacinação contra Covid para crianças de 8 anos sem comorbidades nesta terça-feira (25). A informação foi divulgada pelo prefeito JHC (PSB) nas redes sociais. #CBNmaceió #cbnmaceió #Alagoas #Jornalismo #notícia #vacina #criança #8anos #covid19 #ampliação https://t.co/qovQXHaPf0,4677
MATO GROSSOMato Grosso amplia acesso à vacina contra gripe em nova campanhahttps://t.co/lYMtB7XDZf https://t.co/yBBGpewcfU,4678
"📰Mais de 272 mil doses de vacina contra a gripe foram aplicadas no DFSomente no Dia D de mobilização, no sábado (10/5), foram aplicadas 11.861 doses em grupos prioritárioshttps://t.co/Ryo7KnD5Y9",4679
Pfizer não abre mão de que responsabilidade por efeitos da vacina seja do Brasil https://t.co/j91Vsjt1CI,4681
População tem deixado de tomar vacina para beber no fim de semana https://t.co/H5rFKSQFhx https://t.co/vnYtCuevKH,4683
SAÚDE DOS ANIMAISPrefeitura de Manaus vacina cães e gatos contra a raiva em comunidades ribeirinhas do rio NegroA atividade integra as ações da etapa Rural Fluvial da Campanha de Vacinação Antirrábica Animal de 2025Leia maishttps://t.co/2ftPLYqwgM https://t.co/3FtkOYgSkT,4685
PREVENÇÃO | Pelo menos 11 capitais não vão ampliar faixa etária de vacina contra a dengue. Justificativa é que há doses vencendo nas próximas semanas. Ouça: https://t.co/UGip3ru8vy https://t.co/UGip3ru8vy,4686
Rio amplia vacina da Covid-19 para maiores de 80 anos; assista #CNNNovoDia https://t.co/ShN2aEauYT,4690
"@dudabenedet @AJEstrategista @jornalrazao https://t.co/oB0gZdI1Z2Por que tem gente morrendo de covid se as vacinas são tão eficazes?Leia a porta da bula desgraça, veja com seus próprios olhos que os efeitos colaterais da vacina em crianças e bebês é mais prejudicial do que a própria covid.Pqp viu....",4708
@Matheus_C_N Quem dera kkkkkk vacina da gripe e covid,4723
"Brasil, que não é quintal de ninguém, reforça laços tecnocientíficos com a China e a Rússia e planeja investir na Avibrás; Butantã desenvolve vacina nacional contra a dengue.Agora são 4 mil edições da Hora do Povo. Veja esta resenha:https://t.co/HjQPQ0NQyd",4727
"Até 2030 vai piorar muito.  Tá vindo aí: vacina da chikungunya, dengue, herpes... Todas com muita eficácia (negativa cof! cof!) e zero efeito colateral (divulgado). https://t.co/8IiKTOEjjY",4732
Vacina mineira contra Covid-19 está perto de ser aprovadahttps://t.co/o6FmHpWMJA,4736
💉Covid-19: vacina de RNA da Fiocruz tem eficácia em testes com animais - https://t.co/Kk8ftILirD https://t.co/PpeeHD76Kd,4737
"A vacina contra a gripe é trivalente e imuniza contra três vírus (H1N1, H3N2 e vírus influenza B).https://t.co/xVURIg3yTr",4741
"Dia D de vacinação será neste sábado, com participação de mais de 600 municípioshttps://t.co/kEbyoSJ0Tm#minas #cidades #vacina #vacinaçãocontragripe #baixacoberturavacinal #jornalhojeemdia",4755
@peppipets Vacina 💉 tomaram vacina covid. Falta aviso n foi,4763
"@aureo_jaeger @rosaneoliveira Pois é, estão guardando vacina da dengue para quem não quer fazer...",4774
"Mais de 130 mil crianças e adolescentes não tomaram a segunda dose da vacina da dengue, diz Saúde ==&gt; https://t.co/SsW1lG2sOH #NoArNaCBN #CBNGoiania #saúde #vacina #dengue https://t.co/SWDVVw282N",4778
Rio intensifica vacinação contra sarampo com postos estratégicos a partir desta segundaA campanha é voltada para adultos de 18 a 59 anos que ainda não tomaram a vacina e para aqueles com idade entre 18 e 29 anos que tenham recebido apenas uma dosehttps://t.co/3HCd9ulYrX,4781
"O Instituto Butantan aguarda aval da Anvisa para iniciar a pesquisa da vacina contra gripe aviária em humanos. O Butantan informou que submeteu o pedido à agência em agosto de 2024, mas ainda não obteve retorno. @flaviaol fala sobre essa pesquisa.➡ Assista ao #EmPauta: https://t.co/kyARCCvYCx",4784
"@platao_plato o sistema vai testando as pessoas em qual grau de imbecil elas estão,colocaram uma vacina e um lockdown agora bonecas veio a ideolofia de imbecis lgth4khd credito de carbono preservação de capim depois pegam todos os imbecis colocaram contra @jairbolsonaro e @POTUS nas ruas",4793
"O Governo Federal liberou as vacinas para quem quer tomar, aí o que o governo de São Paulo faz? Cidade de São Paulo não vai ampliar faixa etária para vacina da dengueQual a intenção desse desgoverno do Tarcísio de Freitas? #Vacinahttps://t.co/58y7CatmK8",4806
"@PolarTheLegend @Joo27091983 @esquerdananet Meus pais (que são médicos com anos de profissão já) não me deixaram tomar sequer uma dose dessa bomba, ainda mais depois da história de uma adolescente de 17 anos que morreu por causa vacina da Pfizer.",4810
🔵Vacina contra o HPV pode prevenir alguns tipos de câncer.Crianças e adolescentes podem e devem receber o imunizante. Vacinas salvam vidas!,4811
"@karinamichelin Está proibido rejeitar vacinas que podem causar anafilaxia e encefalite, ou adiar Hepatite B ou HPV para o início da vida sexual das crianças. Tampouco podem recusar a perigosíssima vacina de febre amarela, mesmo morando em regiões não endêmicas.É o fim da soberania dos corpos!!",4823
"@folha Sem vacina COVID morreram minha irmã e meus dois sobrinhos policiais do Corpo de Bombeiros MG.Pessoas excelentes e da mais alta credibilidade e moral.Minha irmã foi homenageada por um banco que errou e depositou muito dinheiro na conta dela,ela informou o gerente no mesmo dia. https://t.co/FA8S5YAEC6",4825
"Gripe aviária em humanos: entenda os pontos de alerta sobre letalidade, mutações e vacina https://t.co/ENhacRj49Z #g1",4836
"""Tenho esperança, como o governo também, de que no primeiro trimestre do próximo ano poderíamos estar contando com essa vacina disponível no Brasil”, disse o presidente da Pfizer no Brasil. https://t.co/htcoZtOyGT",4838
"RT @Saude_Rio: Xô, gripe!A vacina é segura e a forma mais eficaz de reduzir a mortalidade e as internações pela doença. Ao se vacinar, vo…",4840
Prefeita autoriza que policiais 'furem fila' da vacina contra covid https://t.co/uhEqDEnbw6 https://t.co/lblo1SgbIl,4845
"Europa já planeja atualização da vacina da covid para o segundo semestre, enquanto o Brasil está começando a distribuir a última atualização para o público 80+.Comecemos a nos organizar para no segundo semestre já podermos providenciar a nova versão aos brasileiros, não acha uma…",4853
"@mustaGOD aqui no meu posto inventaram uma coisa que os profissionais de saúde estão mentindo, estão trocando a vacina da gripe pela da covid e aí aplicando a de Covid na população. Muitos idosos vão se vacinar e dizem “mas essa é a da gripe ou da covid?? pq se for covid eu n tomo”",4858
@gazetadopovo Correto. A vacina é um direito da criança. Esses irresponsáveis não deram nem as vacinas básicas.,4859
"@esquerdananet Você vê que a maioria aqui dos comentários são burros quando falam de vacina de Covid, sendo que o assunto era vacinação em geral, a gente tá falando de tríplice viral, pólio e etc. Se contra a obrigatoriedade dessas vacinas é a mais pura burrice.",4891
@filipe_rafaeli O problema é que a maior parte das pessoas que não tomaram vacina contra a COVID já não está mais aqui pra ler sua mensagem.,4897
@AlexisBrunner12 @LuizctbaII @SandroFilhoMBL @KimKataguiri Simplesmente virou um troço político. Uma vergonha pessoas ficarem usando doença como arma política.Se ele tivesse tão preocupado pq não tá gritando com Lula? A dengue tá comendo solta e tem vacina. Até agora nada. E ele nem um piu. Esses caras são patéticos. Na boa.,4902
